,stt_time,stt_word
151,56:54,"주인공 발표할게요 짠 러블리 에스제이님 립니다. 
축하드립니다. 러블리 sj 님 구매 인증 당첨자시고요 저희 네이버 톡톡으로 말 걸어주시면 저희가 10만 원 예치금 넣어드릴게요 그래서 비비앤드 상품 중에 원하는 거 아무거나 사세요. 
네 아무거나 사세요. 축하드려요. 네 축하드립니다. 
네"
152,57:22,"감사합니다. 사랑해요. 네 사랑해요. 
나왔습니다. 감사해요. 마지막으로 베개 고민이신 분들 위해서 베개 한 번 좀 정리해 드리고 이제 마무리하려고 하는데요. 
비비엔다가 이제 베개가 인견 제품으로는 요렇게 요렇게"
153,57:44,요렇게 준비가 되어 있어요. 그래서 인견 손베개 이제 인견 일반 베개 이렇게 들어가시면 요런 사이즈로 보실 수 있고요 이렇게 사이즈 맥기 1개 사이즈로 커버는 똑같이 인견인데 뒤에는 수면이고 커버는 뒤에 똑같이 인견인데 요거는 손 베개를 그냥 폭딱폭딱하니 기본 베개로 넣어놓은 거고 요거는 라텍스 베개로 넣어놨습니다.
154,58:08,"라텍스 베개는 저희가 천연 고무 100%로 만들어놔서 굉장히 말캉말캉하게 그래서 이게 지금 이 느낌이 너무 약간 변태 같은데 변태 같은 데 좋아가지고 아기들이 이걸 이렇게 좋아하더라고요 그래서 이렇게 이게 지금 보이실지 모르겠는데 이렇게 해서 경추백의 스타일로 높은 뜻과 낮은 쪽이 있어서 오래오래 쓰실 수 있어요. 
보통"
155,58:35,"초등학생까지도 다 쓰실 수 있기 때문에 요렇게 쓰실 수 있습니다. 
그래서 인견 베개를 싹 씌워주시면 우리 비비엔다 전 상품 중에 베개 버 베개 커버 주문율이 제일 많은 게 라텍스 백개에요. 
왜냐하면 이게 애착 베개인 애들이 너무 많아가지고 여름에 이제 아기 베개 하나 사줄까 해가지고 이렇게 인견 살 때"
156,59:02,인간이 많이 빨잖아 또 인견 라텍스 베개를 딱 사 그러면 이제 애들이 이게 애착 베개가 돼가지고 막 말캉말캉해가지고 막 이렇게 자는 거야 그러면 이제 여름 되니 가을 되면 요 커버만 모 달러 하나 더 사 그리고 또 숙면으로 하나 더 사고 이렇게 하시는 분들이 굉장히 많아서 커버 주문율이 진짜 많은 게 라텍스 백이에요.
157,59:21,"그러니까 라텍스 10개 주문율도 많은데 커버 주문율이 너무 많아가지고 아니 커버를 도대체 나 10장 상상도 봤어 주문을 10장을 했어 소재별로 그래가지고 그냥 계속 닦아주시겠다는 거죠. 
그래서 이렇게 구매하시면 될 것 같고 그다음에 쿨매트 세트에 준비된 저희가 bibi 필로 같은 경우에는 이렇게 경추 백이 있나요."
158,59:46,방송 한 번 하고 나면 여기가 아주 난리가 나 비비 필로우는 아까 보여드렸다시피
159,59:58,"통 메시로 해서 다 매시로만 안에 내장재도 메시로만 되어 있어서 통풍이 굉장히 잘 되는 베개라고 봐주시면 될 것 같고 짱구 베개가 있고 경추 베개가 있는데 지금 경추가 안 보여요 아닌가요 이거 이거요. 
짱구베개는 요렇게 짱구 형태로 되어 있고요 경추베개는 요렇게 경추 한번 눌러주는 베개로 되어 있어서"
160,1:00:23,"한 두 돌 이전까지는 한 18개월 미만까지는 짱구로 추천드리고 나는 이제 아기가 좀 컸다 하시면 경추베개 추천드려요. 
이거는 계속 쓰시면 돼요 그래서 요거 위에 인견으로 된 베개 커버를 싹 씌워가지고 쓰시면 된다라고 봐주시면 될 것 같아요. 
네"
161,1:00:44,"12시 네 감사합니다. 일단은 추가 구매 핫 배송 안 된대요 네 추가 구매하시는 분들은 이전 주문 취소하시고 재주문을 부탁을 드리고요. 
네 감사합니다. 양희 님 네 감사해요. 
죄송해요. 네이버 시스템이 좀 화포장 나중에 추가 구매해도 될 수 있게 좀 바뀌었으면 좋겠어요. 
네 매번 이게 해서 취소하면 블랙 킷이 사라져서요. 
그쵸 선착순 500번 받으셨구나 네"
162,1:01:10,"여러분 오늘 일단 저희가 얼리버드 썸버트가로 첫 번째 인견편 준비했고요. 
저가 릴레이로 다음 주 화요일 낮 12시 12시에는 네이버에서 저희가 대표 브랜드로 선정이 돼가지고 키즈 라이브 데이로 키즈 라이브 데이로 해서 네이버에서 저희를 대표 브랜드로 선정을 해 주셔서 행사를 크게 준비를 해놨습니다. 
아주 풍성하게 준비를 해놨으니까 다음 주 화요일 낮 12시에 만약에 인견은 이미 사셨고 아이싱 궁금하시다면 다음 주에 들어와주시면 좋을 것 같아요. 
오늘 감사합니다. 네"
